SeanadElectionCountPanelCandidateFirstName,SeanadElectionCountPanelCandidateLastName,SeanadElectionCountPanelCandidateNote,CandidateName,SeanadElectionCountDelegateVotesTransferNo,Votes,SeanadElectionCountNo,SeanadElectionCountPanelQuota,SeanadElectionCountPanelCandidateStatusID,SeanadElectionPanelNameENG,SeanadElectionSubPanelNameENG,SeanadElectionCountOutcomeTypeNameENG,IsDistributionOfSurplusCompleted,SeanadElectionCountPanelCandidateStatusNameENG,SeanadElectionCountPanelCandidateElectedPositionNo,SeanadElectionCountPanelCandidatePositionNo,SeanadElectionCountPanelMasterID,CountResultLine,SeanadElectionCountPanelAreaNameENG,ElectionPanelNameAndArea
Victor,Boyhan,,"Boyhan, Victor",0,89000,2,94167,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",44,93044,2,93667,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",55,93099,3,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",2000,91000,3,94167,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,91000,4,94167,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93099,4,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",11,93110,5,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",3000,94000,5,94167,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",2000,96000,6,94167,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93110,6,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93110,7,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",-1833,94167,7,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,"Distribution of Boyhan, Victor's surplus",Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,8,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93110,8,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93110,9,93667,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,94167,9,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,10,94167,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93110,10,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93110,11,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,94167,11,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,12,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",11,93121,12,93667,3,Agricultural Panel,Oireachtas,Exclusion,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",4000,97121,13,93667,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Continuing,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,94167,13,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,14,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",-3454,93667,14,93667,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,23,"Distribution of Boyhan, Victor's surplus",Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93667,15,93667,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,94167,15,94167,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,16,94167,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93667,16,93667,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93667,17,93667,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,94167,17,94167,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,94167,18,94167,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,1,1,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Victor,Boyhan,,"Boyhan, Victor",0,93667,18,93667,2,Agricultural Panel,Oireachtas,Distribution Of Surplus,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93667,19,93667,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93667,20,93667,2,Agricultural Panel,Oireachtas,Exclusion,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Victor,Boyhan,,"Boyhan, Victor",0,93667,21,93667,2,Agricultural Panel,Oireachtas,End Of Count,1,Deemed Elected,4,2,23,,Test,"Agricultural Panel, Test, 2016-09-05"
Lynn,Boylan,,"Boylan, Lynn",0,80000,1,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,2,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,3,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,4,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,5,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,6,94167,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,80000,7,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",1000,81000,8,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",1000,82000,9,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,82000,10,94167,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,82000,11,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,82000,12,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",1000,83000,13,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,83000,14,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,83000,15,94167,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,83000,16,94167,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,83000,17,94167,3,Agricultural Panel,Oireachtas,Exclusion,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Lynn,Boylan,,"Boylan, Lynn",0,83000,18,94167,3,Agricultural Panel,Oireachtas,Distribution Of Surplus,,Continuing,,3,30,,Test,"Agricultural Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,39000,1,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",1000,40000,2,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",2000,42000,3,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,42000,4,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",1000,43000,5,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,43000,6,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",6000,49000,7,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,49000,8,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",9000,58000,9,188834,3,Cultural and Educational Panel,Oireachtas,Exclusion,,Continuing,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",-58000,0,10,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,"Exclusion of Breathnach, Declan",Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,11,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,12,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,13,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,14,188834,4,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,15,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,16,188834,4,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,17,188834,4,Cultural and Educational Panel,Oireachtas,Distribution Of Surplus,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,18,188834,4,Cultural and Educational Panel,Oireachtas,Exclusion,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Declan,Breathnach,,"Breathnach, Declan",0,0,19,188834,4,Cultural and Educational Panel,Oireachtas,End Of Count,,Excluded,,12,29,,Test,"Cultural and Educational Panel, Test, 2020-09-10"
Sean,Brosnahan,,"Brosnahan, Sean",0,30000,1,72001,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,16000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,16000,1,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",676,16676,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",676,16676,2,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",6721,36721,2,72001,3,Labour Panel,Nominating Bodies,Exclusion,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",4551,41272,3,72001,3,Labour Panel,Nominating Bodies,Exclusion,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",1080,17756,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",1080,17756,3,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",138,17894,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",138,17894,4,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",32857,74129,4,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,5,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,17894,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,17894,5,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",98,17992,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",98,17992,6,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,6,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,7,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",95,18087,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",95,18087,7,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,18087,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,18087,8,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,8,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,9,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",1000,19087,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",1000,19087,9,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,10,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,74129,10,72001,2,Labour Panel,Nominating Bodies,Distribution Of Surplus,1,Continuing,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",-2128,72001,11,72001,2,Labour Panel,Nominating Bodies,Exclusion,1,Deemed Elected,12,11,13,"Distribution of Brosnahan, Sean's surplus",Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,11,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,12,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,72001,12,72001,2,Labour Panel,Nominating Bodies,Exclusion,1,Deemed Elected,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,72001,13,72001,2,Labour Panel,Nominating Bodies,Exclusion,1,Deemed Elected,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,13,70751,3,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,19087,14,70751,3,Labour Panel,Nominating Bodies,Exclusion,,Continuing,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,72001,14,72001,2,Labour Panel,Nominating Bodies,Exclusion,1,Deemed Elected,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,72001,15,72001,2,Labour Panel,Nominating Bodies,Exclusion,1,Deemed Elected,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",-19087,0,15,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,15,15,"Exclusion of Brosnahan, Sean",Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",-19087,0,15,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,15,20,"Exclusion of Brosnahan, Sean",Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,0,16,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,15,20,,Live,"Labour Panel, Live, 2024-09-03"
Sean,Brosnahan,,"Brosnahan, Sean",0,0,16,70751,4,Labour Panel,Nominating Bodies,Exclusion,,Excluded,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
Sean,Brosnahan,,"Brosnahan, Sean",0,72001,16,72001,2,Labour Panel,Nominating Bodies,End Of Count,1,Deemed Elected,12,11,13,,Live,"Labour Panel, Live, 2024-08-22"
Sean,Brosnahan,,"Brosnahan, Sean",0,0,17,70751,4,Labour Panel,Nominating Bodies,Distribution Of Surplus,,Excluded,,15,15,,Live,"Labour Panel, Live, 2024-09-01"
